# Generated by luna-rs gen_sample_eeg
# sfreq=256 channels=22 duration=10s samples=2560
timestamp,FP1-F7,F7-T3,T3-T5,T5-O1,FP2-F8,F8-T4,T4-T6,T6-O2,T3-C3,C3-CZ,CZ-C4,C4-T4,FP1-F3,F3-C3,C3-P3,P3-O1,FP2-F4,F4-C4,C4-P4,P4-O2,A1-T3,T4-A2
2.460937500e-1,2.814608706e-5,2.887132177e-5,2.044411303e-5,7.643459867e-6,-4.355676992e-6,-1.254505150e-5,-1.081106439e-5,-2.806315024e-6,1.494536946e-6,4.273528248e-6,6.386380846e-6,1.000859538e-5,1.601866643e-5,1.805850115e-5,1.284359860e-5,-3.135847692e-6,-1.771668394e-5,-2.828203651e-5,-3.086634752e-5,-3.072721302e-5,-2.813286847e-5,-2.969545494e-5
2.500000000e-1,2.909798786e-5,2.549013516e-5,1.622446143e-5,-5.115187491e-7,-1.080857510e-5,-1.324654659e-5,-8.387353773e-6,-1.445214252e-6,5.903457350e-6,5.799815426e-6,7.935377653e-6,1.577198054e-5,1.661715760e-5,1.496503955e-5,1.843081122e-6,-1.562892612e-5,-2.595004116e-5,-3.131613630e-5,-3.132056372e-5,-2.930272240e-5,-2.915422010e-5,-2.681144542e-5
2.539062500e-1,2.653605225e-5,2.005718852e-5,7.837084922e-6,-5.947393220e-6,-1.362890816e-5,-1.257632630e-5,-2.499195489e-6,4.094662017e-6,3.843787908e-6,7.611422006e-6,1.088977115e-5,1.791901377e-5,1.635397166e-5,6.455861694e-6,-1.003442594e-5,-2.345246685e-5,-3.158622712e-5,-3.026254308e-5,-2.947158100e-5,-2.894351201e-5,-2.562319060e-5,-1.665091986e-5
2.578125000e-1,2.523673902e-5,1.454888206e-5,7.212067317e-7,-1.106318996e-5,-1.394334504e-5,-8.530899322e-6,1.279807975e-6,3.510074748e-6,7.084201570e-6,1.002802037e-5,1.318034356e-5,1.673880979e-5,1.014962345e-5,-4.797328984e-6,-2.002971814e-5,-2.948629481e-5,-3.235384429e-5,-3.082102921e-5,-2.752106593e-5,-2.666052387e-5,-1.991097997e-5,-6.009307526e-6
2.617187500e-1,2.115680581e-5,6.328408290e-6,-7.469507182e-6,-1.487700774e-5,-1.212027564e-5,-3.748355994e-6,8.763327060e-7,3.757030299e-6,7.404152711e-6,9.947013496e-6,1.635429726e-5,1.260094359e-5,4.058960599e-7,-1.531878297e-5,-2.767170190e-5,-3.141993147e-5,-2.973076334e-5,-3.021603334e-5,-2.680943544e-5,-2.229915299e-5,-8.941794476e-6,5.114514352e-6
2.656250000e-1,1.394586070e-5,5.775094110e-7,-1.413840801e-5,-1.551741479e-5,-9.287339708e-6,5.092707624e-7,3.647815447e-6,4.496889233e-6,7.048251064e-6,1.388132023e-5,1.430595057e-5,5.693591902e-6,-1.113409871e-5,-2.693031638e-5,-3.135073348e-5,-3.253166506e-5,-2.853219667e-5,-2.879354724e-5,-2.278677675e-5,-1.105083174e-5,3.499448667e-6,1.277124011e-5
2.695312500e-1,6.628626579e-6,-8.637386600e-6,-1.562783837e-5,-1.516202246e-5,-6.239250069e-6,2.707594376e-6,3.315869208e-6,6.212853805e-6,9.633532500e-6,1.255170355e-5,8.546077879e-6,-6.048980140e-6,-2.160763688e-5,-3.255738920e-5,-3.356702291e-5,-3.056494461e-5,-2.932328607e-5,-2.429319284e-5,-1.546296517e-5,7.984971262e-8,1.107206936e-5,1.637451533e-5
2.734375000e-1,1.003357966e-6,-1.345118471e-5,-1.651056846e-5,-1.104596868e-5,-1.265587798e-6,1.511635105e-6,3.189749350e-6,8.856978639e-6,1.325666472e-5,1.070830149e-5,3.750825499e-7,-1.462773980e-5,-2.837692591e-5,-3.305382052e-5,-2.970603236e-5,-2.808947647e-5,-2.541256981e-5,-1.747365422e-5,-5.593535207e-6,1.010226151e-5,1.606657497e-5,1.303763656e-5
2.773437500e-1,-7.266622561e-6,-1.623918615e-5,-1.699525455e-5,-7.721550901e-6,1.685428970e-6,4.089291451e-6,3.781227406e-6,1.085750773e-5,1.233556486e-5,7.022036698e-6,-7.655191439e-6,-2.521153692e-5,-3.262901737e-5,-3.113416460e-5,-2.936224882e-5,-2.498694994e-5,-2.110100831e-5,-8.999061720e-6,6.577173735e-6,1.679751404e-5,1.647780846e-5,6.013610800e-6
2.812500000e-1,-1.432713361e-5,-1.891062311e-5,-1.203923239e-5,-3.256401669e-6,2.151923127e-6,4.397356406e-6,6.187634881e-6,1.038704977e-5,1.015365888e-5,-1.108207584e-6,-1.922812407e-5,-3.240482692e-5,-3.439019565e-5,-3.059805385e-5,-2.583761125e-5,-2.358900201e-5,-1.273884936e-5,2.174009978e-6,1.407826130e-5,1.949934813e-5,1.053144388e-5,8.794173141e-7
2.851562500e-1,-1.807280569e-5,-1.682771654e-5,-9.481947927e-6,-1.459116561e-6,2.944363132e-6,5.412197424e-6,6.784371635e-6,1.234461342e-5,4.918331797e-6,-1.229933969e-5,-2.729092739e-5,-3.546773223e-5,-3.239849684e-5,-2.817169116e-5,-2.426152423e-5,-1.659520603e-5,-2.308036983e-6,1.243010774e-5,2.055848017e-5,1.429575786e-5,5.186595445e-6,-1.825971026e-6
2.890625000e-1,-2.120039971e-5,-1.484397217e-5,-4.191281732e-6,1.051941240e-6,2.304667760e-6,3.852951522e-6,1.027758117e-5,8.474840797e-6,-4.098164936e-6,-1.956165215e-5,-3.179968917e-5,-3.492697942e-5,-2.860625136e-5,-2.496977322e-5,-2.019788553e-5,-1.016854276e-5,8.447472283e-6,1.877123577e-5,1.665103628e-5,9.100707757e-6,3.058160587e-7,-3.595273711e-6
2.929687500e-1,-1.909180355e-5,-1.307905677e-5,-2.836880640e-6,1.038640676e-6,2.151971785e-6,5.565552328e-6,9.839450286e-6,2.452779881e-6,-1.362382409e-5,-2.908603165e-5,-3.550155816e-5,-3.188573464e-5,-2.745579513e-5,-2.245140058e-5,-1.480872197e-5,-4.311800694e-9,1.694272396e-5,2.025946196e-5,1.124265873e-5,1.515896997e-6,-2.553163768e-6,-2.637734724e-6
2.968750000e-1,-1.802716542e-5,-9.291589777e-6,5.512205234e-7,1.190675903e-6,2.590908025e-6,6.925656180e-6,8.112820979e-6,-3.576077461e-6,-2.264942850e-5,-3.334239227e-5,-3.235775512e-5,-2.797126399e-5,-2.210491402e-5,-1.674002669e-5,-3.768839179e-6,1.153216090e-5,2.165707156e-5,1.836303818e-5,6.628925803e-6,2.790930012e-7,-1.508122068e-6,-5.960203907e-6
3.007812500e-1,-1.423391404e-5,-5.305686045e-6,1.510148195e-6,9.399539067e-7,5.494019206e-6,7.700371498e-6,4.487692877e-6,-1.161384444e-5,-2.833083636e-5,-3.629948333e-5,-3.111620390e-5,-2.351342118e-5,-1.978091495e-5,-9.250340554e-6,5.114866781e-6,2.105971544e-5,2.099219819e-5,1.251953381e-5,1.239367975e-6,-1.188539386e-6,-1.595263484e-6,-5.559733836e-6
3.046875000e-1,-1.262534079e-5,-1.423019512e-6,2.552889782e-6,2.417218639e-6,6.458761618e-6,6.023564310e-6,-2.464682439e-6,-2.152555862e-5,-3.251564704e-5,-3.368916077e-5,-2.660481005e-5,-2.177085480e-5,-1.339680421e-5,-1.108260903e-6,1.422898913e-5,2.173092435e-5,1.514177347e-5,5.642491033e-6,-9.635780316e-7,-6.941720585e-7,-6.089219823e-6,-7.909114174e-6
3.085937500e-1,-8.184765647e-6,-1.750913384e-6,9.464924915e-7,4.798202099e-6,7.813635420e-6,3.618548817e-6,-1.202765361e-5,-2.971886352e-5,-3.521782128e-5,-3.052356988e-5,-2.255410982e-5,-1.862954196e-5,-8.537617759e-6,8.561299182e-6,2.189928273e-5,2.219605631e-5,1.145258921e-5,2.714054972e-6,-2.082550054e-6,-1.534687726e-6,-6.377407317e-6,-4.686266948e-6
3.125000000e-1,-5.158568001e-6,-1.100700160e-6,2.394581315e-7,5.614255770e-6,5.625069207e-6,-2.598587798e-6,-2.080752893e-5,-3.454030593e-5,-3.312556146e-5,-2.517754729e-5,-2.087437315e-5,-1.332327520e-5,1.968876859e-6,1.686917676e-5,2.551508442e-5,1.539772711e-5,4.313254522e-6,1.791269710e-7,-2.643409516e-6,-5.465005415e-6,-6.653699529e-6,1.665314244e-6
3.164062500e-1,-3.075936547e-6,-6.418806606e-7,7.633962014e-7,5.751597655e-6,2.763084012e-6,-1.180882737e-5,-2.706993837e-5,-3.550984184e-5,-2.916078483e-5,-2.198571565e-5,-1.667848483e-5,-6.122700597e-6,1.137675281e-5,2.359129030e-5,2.225079697e-5,1.079806316e-5,1.603594342e-6,-1.881437356e-6,-1.736600780e-6,-5.986099495e-6,-3.104273674e-6,1.564328340e-5
3.203125000e-1,4.684555961e-7,1.298774805e-6,3.208208682e-6,4.770658961e-6,-8.544566299e-7,-1.786749453e-5,-3.294454291e-5,-3.364393706e-5,-2.666888759e-5,-1.751341006e-5,-1.020719446e-5,3.255717729e-6,2.016353210e-5,2.650202623e-5,1.577440707e-5,3.459737400e-6,5.253716608e-7,-1.986461484e-8,-4.358803380e-6,-4.899260148e-6,6.458163625e-6,2.522191426e-5
3.242187500e-1,-1.249715069e-6,1.792732292e-7,3.901989658e-6,5.157706255e-6,-8.113611329e-6,-2.728257277e-5,-3.479096631e-5,-2.940728882e-5,-1.959629481e-5,-1.542878999e-5,-2.188807230e-6,1.204750242e-5,2.725314698e-5,2.361412407e-5,1.020408672e-5,1.421615252e-7,-1.245884164e-6,-3.480627583e-6,-5.731244983e-6,2.002386736e-6,1.784340020e-5,3.191106225e-5
3.281250000e-1,-7.405652696e-7,2.841356263e-6,5.816693829e-6,-5.305862487e-7,-1.690766112e-5,-3.097155422e-5,-3.462631139e-5,-2.619179941e-5,-1.776224053e-5,-9.894170034e-6,6.325611139e-6,2.225717799e-5,2.752477485e-5,1.549215995e-5,5.537967354e-6,1.037611241e-7,2.263678880e-7,-5.027008228e-6,-3.601097660e-6,1.162222088e-5,2.842708818e-5,3.515235949e-5
3.320312500e-1,-2.352068122e-7,1.262360229e-6,5.249144579e-6,-3.846793788e-6,-2.178898831e-5,-3.346139783e-5,-3.180199565e-5,-1.978084401e-5,-1.229063309e-5,-3.161447694e-6,1.579770833e-5,2.781894000e-5,2.432012479e-5,1.165043795e-5,1.765208935e-6,5.967230550e-7,-2.711296020e-6,-5.667981441e-6,4.791118045e-6,2.245564792e-5,3.298808224e-5,3.085990102e-5
3.359375000e-1,-1.036691287e-6,2.057656729e-6,1.920490149e-6,-1.163009165e-5,-2.976802716e-5,-3.432558515e-5,-2.458135896e-5,-1.494618482e-5,-6.639745152e-6,5.825084372e-6,2.120252793e-5,2.858579319e-5,1.724668073e-5,6.345769179e-6,-9.581552831e-7,8.507280427e-7,-2.978608563e-6,-1.886742098e-6,1.441799122e-5,3.129344623e-5,3.451387238e-5,2.360476174e-5
3.398437500e-1,-3.525058219e-7,3.382910791e-6,-2.950874659e-6,-1.833302485e-5,-3.309815656e-5,-3.232073504e-5,-1.992615398e-5,-1.097415225e-5,-3.002406856e-6,1.362943567e-5,2.726207094e-5,2.532535837e-5,1.228678957e-5,9.572850104e-7,-3.856043236e-7,-2.826007858e-6,-4.349078154e-6,6.964594832e-6,2.327023685e-5,3.514258060e-5,2.859036977e-5,1.879626507e-5
3.437500000e-1,1.529230531e-6,2.417833230e-6,-7.899265256e-6,-2.474591201e-5,-3.277990254e-5,-2.559816130e-5,-1.618502756e-5,-7.169133823e-6,6.564696832e-6,2.382659113e-5,2.978625525e-5,1.846488158e-5,4.212002750e-6,2.031851182e-6,9.694063010e-7,-4.446522325e-6,1.132893544e-6,1.658115798e-5,3.238904901e-5,3.210758950e-5,2.105136264e-5,1.020635591e-5
3.476562500e-1,1.234253887e-6,1.499567702e-6,-1.274044553e-5,-3.138837928e-5,-3.153122088e-5,-2.011169636e-5,-1.154730307e-5,-2.725008017e-6,1.417280600e-5,2.745846541e-5,2.658975973e-5,1.249156412e-5,2.137395768e-6,4.583517068e-7,-1.630061547e-6,-2.242936716e-6,6.337140348e-6,2.380906517e-5,3.255212505e-5,2.674071220e-5,1.533490831e-5,6.131524970e-6
3.515625000e-1,2.120599675e-6,-2.083111895e-6,-2.135937575e-5,-3.323430064e-5,-2.733039219e-5,-1.676137617e-5,-6.973496056e-6,5.047887498e-6,2.271351696e-5,3.112678678e-5,2.172573113e-5,7.193506008e-6,-2.938026569e-7,8.154831903e-7,-2.611848686e-6,4.636204380e-7,1.712321864e-5,3.077883957e-5,2.942452011e-5,1.942977178e-5,9.544702152e-6,-2.888791869e-6
3.554687500e-1,3.148161795e-6,-6.429708264e-6,-2.523079274e-5,-3.345897130e-5,-2.379891521e-5,-9.887867236e-6,-2.716633617e-6,1.179328592e-5,2.954939919e-5,2.898190905e-5,1.592734407e-5,3.713063961e-6,1.654216817e-6,-1.287896566e-6,-2.539503612e-6,6.030228178e-6,2.602516724e-5,3.172696961e-5,2.394083640e-5,1.305035039e-5,2.915467576e-6,-1.216034707e-5
3.593750000e-1,3.180201986e-7,-1.528686880e-5,-2.876131839e-5,-3.086099605e-5,-1.670020174e-5,-6.664964985e-6,4.466809969e-6,1.961226008e-5,3.100636968e-5,2.607087663e-5,8.915932995e-6,1.217248382e-6,-9.112098951e-7,-1.205875606e-6,9.489873491e-7,1.500454437e-5,3.023316822e-5,2.882078479e-5,1.661479837e-5,5.760023214e-6,-5.638054972e-6,-2.332641998e-5
3.632812500e-1,-1.230497332e-6,-1.884546145e-5,-3.284251216e-5,-2.557090738e-5,-1.063319269e-5,-1.525305379e-6,1.170805717e-5,2.822847455e-5,3.221130464e-5,1.830469773e-5,4.492184871e-6,-6.339375886e-7,9.165047459e-7,-3.725362149e-6,5.868413155e-6,2.417532778e-5,3.255137926e-5,2.198806942e-5,9.001547369e-6,-1.523550395e-6,-1.316816997e-5,-2.987731204e-5
3.671875000e-1,-7.683109288e-6,-2.535164094e-5,-3.135252337e-5,-2.066851630e-5,-6.348971510e-6,1.584125130e-6,1.844653707e-5,3.175135862e-5,2.888178460e-5,9.966550351e-6,2.433752115e-6,1.407026389e-6,-2.521153192e-6,-1.434189357e-6,1.492168485e-5,3.114722131e-5,2.805358781e-5,1.530635564e-5,4.290484867e-6,-8.676394827e-6,-2.565653085e-5,-3.264301267e-5
3.710937500e-1,-1.312588029e-5,-2.932763891e-5,-2.902114647e-5,-1.413345035e-5,-2.054147899e-6,7.759933396e-6,2.551922626e-5,3.263870167e-5,2.333466364e-5,6.716843018e-6,-7.563847930e-7,-1.033696549e-6,-2.655307753e-6,5.011498615e-6,2.157468407e-5,3.154044680e-5,2.104558189e-5,7.215719961e-6,-1.624770675e-6,-1.689619421e-5,-3.310327520e-5,-2.993026465e-5
3.750000000e-1,-1.731930206e-5,-2.936533747e-5,-2.429588312e-5,-8.631745004e-6,1.048012109e-6,1.613043969e-5,2.971518188e-5,3.166014358e-5,1.477041951e-5,1.691257808e-6,-1.047788373e-6,-1.332994657e-6,-2.690342740e-7,1.341813004e-5,2.782769297e-5,2.860100358e-5,1.229329609e-5,2.217467681e-6,-9.631297871e-6,-2.620991108e-5,-3.540979378e-5,-2.125484934e-5
3.789062500e-1,-2.417854557e-5,-2.910524927e-5,-1.701466863e-5,-1.664591991e-6,6.355470759e-6,2.322733417e-5,3.448631105e-5,2.823798241e-5,7.459173503e-6,1.384724555e-6,-1.463450872e-7,-1.563126034e-6,1.385290261e-6,1.908775994e-5,3.030482549e-5,2.104799569e-5,5.965708169e-6,-5.023796803e-6,-1.975844862e-5,-3.310547254e-5,-2.845886775e-5,-1.126577081e-5
3.828125000e-1,-2.586480514e-5,-2.787527410e-5,-1.073322619e-5,1.576092131e-6,1.391547994e-5,2.781212788e-5,3.587959145e-5,2.017742918e-5,2.046623194e-6,-9.549603419e-7,9.482744190e-8,-3.300289791e-6,9.816562851e-6,2.576524457e-5,2.698429489e-5,1.193373919e-5,-2.125266292e-6,-1.114910356e-5,-2.724968726e-5,-3.612406363e-5,-1.983870243e-5,-3.930232197e-6
3.867187500e-1,-2.980667159e-5,-2.178760042e-5,-6.462521924e-6,4.546440323e-6,1.984239680e-5,3.397820183e-5,3.268524233e-5,1.340939343e-5,-4.011744750e-7,-1.540308858e-6,-8.294849749e-7,-8.217979257e-7,1.548806358e-5,3.018842835e-5,1.963404247e-5,4.927191640e-6,-7.952750821e-6,-2.073228279e-5,-3.530773756e-5,-3.178347106e-5,-1.196586527e-5,-6.478156251e-7
3.906250000e-1,-2.968404442e-5,-1.542458631e-5,-8.629463650e-7,1.096988399e-5,2.354003664e-5,3.534874486e-5,2.619410770e-5,5.973526640e-6,-1.082004701e-6,-1.398945642e-6,-2.819155725e-6,4.734148206e-6,2.433532973e-5,2.778813723e-5,1.319677540e-5,-2.161050816e-6,-1.384585448e-5,-2.870742173e-5,-3.431307414e-5,-2.229128040e-5,-4.048345090e-6,2.329388735e-6
3.945312500e-1,-2.513174331e-5,-9.791776392e-6,3.587758329e-6,1.536942545e-5,3.032648419e-5,3.507579822e-5,1.876468559e-5,4.206612516e-7,-2.612472372e-6,-2.635531700e-6,8.295126008e-8,1.265736046e-5,2.842396498e-5,2.179890180e-5,4.253184670e-6,-7.089932296e-6,-2.080914055e-5,-3.481050226e-5,-3.257334538e-5,-1.230934140e-5,1.793343927e-6,2.174132987e-6
3.984375000e-1,-2.180702904e-5,-2.598214223e-6,7.477596228e-6,2.191533349e-5,3.596295937e-5,3.221416046e-5,1.209962829e-5,-2.298284926e-6,9.186919669e-9,-1.305208798e-6,1.582198138e-6,1.851737034e-5,2.617441714e-5,1.395842173e-5,-2.169021172e-6,-1.331060776e-5,-2.735875387e-5,-3.758057210e-5,-2.338399463e-5,-3.888882929e-6,4.598908845e-7,1.822442300e-6
4.023437500e-1,-1.675884960e-5,3.532461051e-6,1.184217672e-5,2.685223444e-5,3.631258733e-5,2.550802492e-5,5.470482847e-6,-2.051975798e-6,-9.016283684e-7,-2.748335191e-6,7.695619388e-6,2.411736932e-5,2.191898420e-5,3.835885309e-6,-8.507162420e-6,-2.014071833e-5,-3.412914884e-5,-3.280692545e-5,-1.121647892e-5,2.974541985e-6,8.687858326e-7,3.705081781e-6
4.062500000e-1,-8.750930647e-6,7.287111657e-6,1.824195533e-5,3.002489939e-5,3.439718785e-5,1.872510256e-5,1.159569820e-6,-2.434515181e-6,-1.799720394e-6,-1.907188903e-6,1.501666520e-5,2.650737952e-5,1.560362944e-5,-3.986459433e-6,-1.304647776e-5,-2.748697807e-5,-3.661493611e-5,-2.569889512e-5,-3.965559699e-6,2.229611709e-6,1.224471816e-6,3.703546099e-6
4.101562500e-1,-3.845314041e-6,1.089933085e-5,2.141550067e-5,3.656091212e-5,3.192929580e-5,1.097320273e-5,-1.865949116e-6,-3.228997230e-6,-4.034064204e-6,3.238127192e-6,1.949039506e-5,2.253688945e-5,6.397083780e-6,-1.022361903e-5,-1.829689245e-5,-3.203947199e-5,-3.451781959e-5,-1.490391969e-5,8.987583442e-7,2.603908570e-6,2.066629122e-6,7.372240134e-7
4.140625000e-1,3.628086233e-6,1.359518683e-5,2.607778879e-5,3.809759073e-5,2.515692722e-5,4.339036423e-6,-2.644028882e-6,-2.608506065e-6,-3.911482963e-6,6.983465937e-6,2.261268492e-5,1.683466508e-5,-1.218189709e-6,-1.296342634e-5,-2.530356869e-5,-3.555812873e-5,-2.713243703e-5,-3.352347221e-6,3.273006314e-6,3.534616553e-6,3.912390639e-6,-5.607246749e-6
4.179687500e-1,7.451779311e-6,1.851209890e-5,3.271282185e-5,3.507433212e-5,1.664623778e-5,-1.938973583e-6,-2.924057981e-6,-3.148556743e-6,-2.595146725e-6,1.589238127e-5,2.302782377e-5,1.021856406e-5,-8.236631402e-6,-1.799612437e-5,-3.137737076e-5,-3.706498683e-5,-1.636877641e-5,2.754091156e-6,5.175011211e-6,4.445017112e-6,1.415335191e-6,-1.464475554e-5
4.218750000e-1,1.286517727e-5,2.111010326e-5,3.633585220e-5,3.139143155e-5,1.107719072e-5,-4.465953680e-6,-4.800023362e-6,-5.078292816e-6,1.274731176e-6,1.899388553e-5,1.894628804e-5,-5.261839533e-7,-1.438065920e-5,-2.459156894e-5,-3.624913370e-5,-2.878123087e-5,-5.152012818e-6,3.613974741e-6,4.898026418e-6,4.100279511e-6,-6.014825885e-6,-2.258802670e-5
4.257812500e-1,1.597165647e-5,2.542185939e-5,3.599802585e-5,2.511680395e-5,3.068157639e-6,-6.300548193e-6,-3.672621460e-6,-4.709395853e-6,7.195527360e-6,2.309501542e-5,1.241705741e-5,-6.044144357e-6,-1.945010445e-5,-3.083349657e-5,-3.742258195e-5,-2.089162444e-5,2.146581437e-7,3.644681783e-6,5.316097486e-6,9.370863836e-7,-1.318733666e-5,-2.160650547e-5
4.296875000e-1,1.779377999e-5,3.140899207e-5,3.789721450e-5,1.749975854e-5,-3.840260433e-6,-6.103138276e-6,-4.805785011e-6,-3.267051397e-6,1.290844921e-5,2.240573485e-5,5.738831987e-6,-1.396458447e-5,-2.219158705e-5,-3.375242886e-5,-3.198572085e-5,-8.119555787e-6,4.639553481e-6,3.628949116e-6,5.352705557e-6,-3.849087534e-6,-1.948336103e-5,-1.647731551e-5
4.335937500e-1,2.075906559e-5,3.463165922e-5,3.409598867e-5,1.050844003e-5,-5.012900601e-6,-5.066085578e-6,-6.523128832e-6,8.219930692e-7,1.796141441e-5,1.686115138e-5,-3.531140919e-6,-1.648597026e-5,-2.591652810e-5,-3.814446609e-5,-2.487337770e-5,-4.490792662e-7,8.078131941e-6,5.153406619e-6,2.670873528e-6,-8.822574273e-6,-2.106678221e-5,-8.795748727e-6
4.375000000e-1,2.677298835e-5,3.709338489e-5,2.856558240e-5,2.268312983e-6,-7.548251688e-6,-4.046984031e-6,-4.553496183e-6,5.570350368e-6,2.084863445e-5,9.315381249e-6,-1.116969725e-5,-2.176037378e-5,-3.298614320e-5,-3.522687985e-5,-1.465174955e-5,6.438020591e-6,7.337554052e-6,5.684375537e-6,8.749930203e-7,-1.528401299e-5,-1.708877789e-5,2.867855073e-6
4.414062500e-1,2.832127211e-5,3.635683970e-5,2.086775021e-5,-2.126710115e-6,-7.761780580e-6,-4.765826816e-6,-4.654072200e-6,1.180749678e-5,1.808860907e-5,1.220709805e-6,-1.635725312e-5,-2.406936437e-5,-3.687522985e-5,-2.781968396e-5,-4.318741958e-6,6.838671197e-6,5.841749953e-6,5.518144462e-6,-7.278814337e-6,-1.949194848e-5,-9.504395166e-6,1.314479505e-5
4.453125000e-1,3.320452015e-5,3.633768210e-5,1.375182819e-5,-7.682282558e-6,-6.419420060e-6,-5.289216915e-6,-4.840836709e-8,1.764507761e-5,1.583913945e-5,-6.006731383e-6,-2.075303019e-5,-2.820283953e-5,-3.587293759e-5,-1.806103137e-5,5.908346793e-6,8.748848813e-6,6.717550605e-6,1.615283850e-6,-1.236729076e-5,-1.814307689e-5,3.678551820e-6,2.017194493e-5
4.492187500e-1,3.537163138e-5,3.198368358e-5,5.640450127e-6,-1.039118615e-5,-5.798532129e-6,-6.010498055e-6,5.374182365e-6,1.830543988e-5,7.705802091e-6,-1.539147524e-5,-2.486351150e-5,-3.378702604e-5,-3.304521670e-5,-9.852428775e-6,1.055438952e-5,6.326843504e-6,6.542352821e-6,-1.555688641e-6,-1.618563692e-5,-8.740475096e-6,1.231545411e-5,2.406799649e-5
4.531250000e-1,3.447504423e-5,2.495674562e-5,-2.686134849e-6,-9.520066669e-6,-8.016548236e-6,-6.325724371e-6,8.031689504e-6,1.777887155e-5,-2.025862159e-6,-1.863922444e-5,-2.769593266e-5,-3.578626638e-5,-2.610596312e-5,2.140363449e-6,9.569783288e-6,6.844265044e-6,6.561448572e-6,-7.817921869e-6,-1.844781036e-5,1.079766776e-6,1.996463106e-5,2.712788046e-5
4.570312500e-1,3.417002881e-5,1.696547952e-5,-8.439506928e-6,-9.619435332e-6,-8.529495062e-6,-1.857777420e-6,1.306374088e-5,1.238561799e-5,-1.012436951e-5,-2.344345558e-5,-2.996624607e-5,-3.550035035e-5,-1.379703099e-5,9.457478882e-6,8.938453902e-6,7.979354450e-6,1.124609298e-6,-1.571218490e-5,-1.096925280e-5,9.814091754e-6,2.168471474e-5,3.005124745e-5
4.609375000e-1,3.408209159e-5,8.974373486e-6,-1.176375281e-5,-1.035852711e-5,-7.162467682e-6,1.068591473e-6,1.496725054e-5,6.754042715e-6,-1.596985749e-5,-2.633802069e-5,-3.418722190e-5,-3.138964894e-5,-4.379508937e-6,1.221335606e-5,9.555702491e-6,6.123098046e-6,-3.194791589e-6,-1.783162406e-5,-1.975036866e-6,1.941739356e-5,2.606445378e-5,3.559274774e-5
4.648437500e-1,2.811440572e-5,-6.106807859e-8,-1.212000734e-5,-8.357958905e-6,-7.480525255e-6,5.992471415e-6,1.710534707e-5,-1.297490826e-6,-2.226427569e-5,-2.709985529e-5,-3.323851706e-5,-2.348785347e-5,4.338473445e-6,1.265683477e-5,9.468123608e-6,6.780811418e-6,-1.094504933e-5,-1.426971630e-5,7.649196050e-6,2.355021934e-5,2.897849845e-5,3.496049248e-5
4.687500000e-1,2.077791942e-5,-7.330030257e-6,-1.341828738e-5,-1.018136027e-5,-6.280457455e-6,1.140931181e-5,1.404999966e-5,-9.787005183e-6,-2.437593321e-5,-2.909854447e-5,-3.402748189e-5,-1.125886138e-5,1.313199027e-5,1.201314990e-5,6.958634003e-6,1.714746759e-6,-1.539180448e-5,-5.910380878e-6,1.667768447e-5,2.691086593e-5,3.192970689e-5,3.006799489e-5
4.726562500e-1,1.531651469e-5,-1.080336824e-5,-1.169323059e-5,-1.041118867e-5,-2.218294867e-6,1.329422594e-5,7.716669643e-6,-1.805899592e-5,-2.648973714e-5,-3.224571265e-5,-2.888947711e-5,1.395821982e-7,1.413574955e-5,1.167799201e-5,6.868505807e-6,-4.115926913e-6,-1.408287244e-5,4.821389211e-6,2.385556400e-5,2.766475700e-5,3.296751311e-5,1.931789120e-5
4.765625000e-1,7.145657946e-6,-1.643673022e-5,-1.154546680e-5,-7.493645626e-6,2.211327228e-6,1.452447123e-5,-1.582418690e-6,-2.128693814e-5,-2.847187352e-5,-3.252117313e-5,-1.980001616e-5,7.755588740e-6,1.357722431e-5,8.557185538e-6,6.415045391e-6,-9.790964214e-6,-9.588423382e-6,1.352410800e-5,2.422209582e-5,3.111776095e-5,2.938412217e-5,5.697381312e-6
4.804687500e-1,-1.017344061e-6,-1.581220931e-5,-1.030353087e-5,-8.134496966e-6,4.952614745e-6,1.318892646e-5,-8.281705050e-6,-2.522436444e-5,-2.919544932e-5,-3.129145989e-5,-1.136404353e-5,1.486741712e-5,1.223395884e-5,8.741330930e-6,1.540407993e-6,-1.418864576e-5,-7.674958056e-7,2.214863525e-5,2.755258356e-5,3.400258720e-5,2.207599937e-5,-5.864028481e-6
4.843750000e-1,-9.029730791e-6,-1.525974403e-5,-9.148239769e-6,-6.623187801e-6,8.614591934e-6,7.384518085e-6,-1.707796400e-5,-2.527101060e-5,-3.150574776e-5,-2.893772216e-5,2.887012158e-7,1.708286436e-5,1.215950033e-5,8.944842193e-6,-5.690017133e-6,-1.118940236e-5,7.132142855e-6,2.374713949e-5,2.849837256e-5,3.241260856e-5,9.238664461e-6,-1.532210808e-5
4.882812500e-1,-1.441302084e-5,-1.424301536e-5,-9.508622497e-6,-2.688620043e-6,1.308157971e-5,2.048000624e-6,-2.176549970e-5,-2.634917291e-5,-3.051209205e-5,-1.947299461e-5,9.007351764e-6,1.668214463e-5,1.156500639e-5,7.491717042e-6,-8.431030437e-6,-7.108058981e-6,1.706154762e-5,2.598894389e-5,3.016272240e-5,2.579701140e-5,-3.837269560e-6,-1.764796980e-5
